Utterance,Emotion,File_Name,Multi_Model_Predictions
Ten. Okay. Now Tag theres such a thing as too many women.,neutral,dia144_utt3.mp4,"{""video"": [0.352, 0.0, 0.0, 0.048, 0.216, 0.384, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0001, 0.0004, 0.0377, 0.9596, 0.0012, 0.0002]}"
"Yeah, for you!",happy,dia144_utt5.mp4,"{""video"": [0.0263, 0.0, 0.0, 0.1842, 0.0579, 0.7316, 0.0], ""audio"": [0.0, 0.3333, 0.3333, 0.0, 0.3333, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0001, 0.0114, 0.9871, 0.0006, 0.0001]}"
"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!",surprise,dia145_utt0.mp4,"{""video"": [0.0071, 0.0, 0.0071, 0.0071, 0.1277, 0.8511, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0014, 0.9975, 0.0005, 0.0004]}"
"Hey, I've been honing!",angry,dia145_utt2.mp4,"{""video"": [0.0741, 0.0, 0.0617, 0.2222, 0.4815, 0.1235, 0.037], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0001, 0.0, 0.0, 0.0016, 0.9977, 0.0002, 0.0003]}"
"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",angry,dia145_utt6.mp4,"{""video"": [0.8344, 0.0, 0.0, 0.0064, 0.0573, 0.1019, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.039, 0.0064, 0.0463, 0.5324, 0.0118, 0.3624, 0.0016]}"
"Look look! He's doing it again, the guy with the telescope!",surprise,dia145_utt7.mp4,"{""video"": [0.1018, 0.0, 0.1437, 0.0659, 0.503, 0.1856, 0.0], ""audio"": [0.5, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0], ""text"": [0.0018, 0.0009, 0.0005, 0.0997, 0.0501, 0.0012, 0.8458]}"
Oh my God!  Go away!  Stop looking in here!,angry,dia145_utt8.mp4,"{""video"": [0.0556, 0.0, 0.1319, 0.0625, 0.5417, 0.1944, 0.0139], ""audio"": [0.0, 0.6667, 0.0, 0.3333, 0.0, 0.0, 0.0], ""text"": [0.9864, 0.0012, 0.0003, 0.0008, 0.0066, 0.0039, 0.0006]}"
"Great, now he's waving back.",disgust,dia145_utt9.mp4,"{""video"": [0.0317, 0.0, 0.1111, 0.1746, 0.3016, 0.381, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.9928, 0.0066, 0.0003, 0.0001]}"
"Man, we gotta do something about that guy.",disgust,dia145_utt10.mp4,"{""video"": [0.0323, 0.0, 0.2581, 0.0215, 0.1935, 0.4946, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0122, 0.9873, 0.0001, 0.0]}"
"This morning, I caught him looking into our apartment.",disgust,dia145_utt11.mp4,"{""video"": [0.5385, 0.0, 0.0, 0.0256, 0.0, 0.4359, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0208, 0.0003, 0.0004, 0.0164, 0.9589, 0.003, 0.0001]}"
"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",disgust,dia145_utt15.mp4,"{""video"": [0.1912, 0.0, 0.1029, 0.1765, 0.2206, 0.3088, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0043, 0.0003, 0.0018, 0.0872, 0.9027, 0.0028, 0.001]}"
You cook naked?,surprise,dia145_utt16.mp4,"{""video"": [0.0161, 0.0, 0.0, 0.3226, 0.5484, 0.0968, 0.0161], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0019, 0.0004, 0.0007, 0.7522, 0.2428, 0.0017, 0.0003]}"
What are you looking at me for? I didn't know that.,surprise,dia145_utt18.mp4,"{""video"": [0.1042, 0.0, 0.0, 0.8333, 0.0, 0.0208, 0.0417], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0024, 0.0001, 0.0007, 0.0493, 0.9453, 0.0012, 0.001]}"
Y'know they say a watched pot never beeps.,neutral,dia146_utt0.mp4,"{""video"": [0.1026, 0.0, 0.0, 0.0513, 0.141, 0.7051, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0002, 0.0136, 0.5667, 0.4098, 0.0022, 0.0066]}"
"Its just y'know, been a couple of hours, and she hasnt called. Not that I even care, y'know.",sad,dia146_utt1.mp4,"{""video"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0035, 0.9954, 0.0003, 0.0006]}"
Phoebe why dont you just call her? You obviously want to.,neutral,dia146_utt2.mp4,"{""video"": [0.0467, 0.0, 0.0, 0.028, 0.0935, 0.8318, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0], ""text"": [0.0013, 0.0, 0.0001, 0.0015, 0.9963, 0.0004, 0.0004]}"
You think you know me so well.,angry,dia146_utt3.mp4,"{""video"": [0.1111, 0.0, 0.1481, 0.1852, 0.1111, 0.4074, 0.037], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0026, 0.0015, 0.9941, 0.0004, 0.0003, 0.001, 0.0]}"
I cant.,sad,dia146_utt10.mp4,"{""video"": [0.0962, 0.0, 0.0192, 0.0865, 0.4423, 0.3269, 0.0288], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.3344, 0.0593, 0.0211, 0.0312, 0.5376, 0.0145, 0.0019]}"
"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs gone.",sad,dia146_utt11.mp4,"{""video"": [0.0636, 0.0, 0.0058, 0.2717, 0.2139, 0.4046, 0.0405], ""audio"": [0.3333, 0.3333, 0.0, 0.3333, 0.0, 0.0, 0.0], ""text"": [0.0021, 0.0003, 0.0009, 0.0063, 0.9458, 0.0428, 0.0018]}"
"Y'know what the saddest part is, when we were playing together, that was like the most fun Ive ever had in like all my lives.",sad,dia146_utt12.mp4,"{""video"": [0.1117, 0.0, 0.0051, 0.0457, 0.2792, 0.5533, 0.0051], ""audio"": [0.3333, 0.0, 0.3333, 0.0, 0.0, 0.3333, 0.0], ""text"": [0.0035, 0.0007, 0.001, 0.4387, 0.0689, 0.4858, 0.0014]}"
It's laundry. The thinking through is minimal.,neutral,dia147_utt2.mp4,"{""video"": [0.1538, 0.0, 0.0192, 0.0, 0.2885, 0.5385, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0127, 0.0011, 0.0001, 0.0017, 0.9833, 0.001, 0.0]}"
"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",happy,dia147_utt3.mp4,"{""video"": [0.2727, 0.0, 0.0606, 0.0, 0.596, 0.0707, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0045, 0.9941, 0.0005, 0.0005]}"
Yuh-huh.,happy,dia147_utt5.mp4,"{""video"": [0.0, 0.0, 0.0, 0.5435, 0.3043, 0.1522, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0076, 0.9843, 0.0004, 0.0007, 0.0021, 0.0049, 0.0]}"
"So what're you saying here? I should shave again, pick up some wine, what?",surprise,dia147_utt6.mp4,"{""video"": [0.1364, 0.0, 0.0, 0.2273, 0.0455, 0.5, 0.0909], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0014, 0.0002, 0.0002, 0.0018, 0.0333, 0.0046, 0.9585]}"
"Well, you may wanna rethink the dirty underwear.",disgust,dia147_utt7.mp4,"{""video"": [0.0471, 0.0, 0.0, 0.3176, 0.0, 0.6353, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0014, 0.0001, 0.001, 0.6449, 0.3496, 0.0025, 0.0005]}"
This is basically the first time she's gonna see your underwearyou want it to be dirty?,surprise,dia147_utt8.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.102, 0.898, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0001, 0.0001, 0.0123, 0.9866, 0.0003, 0.0001]}"
"Ok, ok, now what is wrong with my",angry,dia147_utt11.mp4,"{""video"": [0.3333, 0.0, 0.0, 0.0769, 0.4615, 0.0769, 0.0513], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0142, 0.0004, 0.5078, 0.2218, 0.2399, 0.0127, 0.0032]}"
"Ok, so it's just because it was my table, I have to buy a new one?",angry,dia148_utt0.mp4,"{""video"": [0.3243, 0.0, 0.0, 0.4054, 0.045, 0.2252, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0048, 0.0002, 0.0009, 0.2352, 0.7533, 0.0018, 0.0038]}"
"What rule? There's no rule, if anything, you owe me a table!",angry,dia148_utt2.mp4,"{""video"": [0.3095, 0.0, 0.0119, 0.0714, 0.1071, 0.4762, 0.0238], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0438, 0.0009, 0.0014, 0.0051, 0.9375, 0.0091, 0.0022]}"
How'd you get to that?,angry,dia148_utt3.mp4,"{""video"": [0.0923, 0.0, 0.0, 0.0308, 0.2, 0.6769, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0, 0.0, 0.0007, 0.9956, 0.0003, 0.0028]}"
"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",angry,dia148_utt4.mp4,"{""video"": [0.0189, 0.0, 0.0189, 0.0189, 0.0377, 0.9057, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0001, 0.0002, 0.6289, 0.3669, 0.0027, 0.0008]}"
"Well, let's just say the impressions you made in the butter left little to the imagination.",disgust,dia148_utt6.mp4,"{""video"": [0.2029, 0.0, 0.0, 0.0507, 0.1667, 0.5797, 0.0], ""audio"": [0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0043, 0.0002, 0.0002, 0.0203, 0.5788, 0.0115, 0.3848]}"
"Ok, ok, How about if we split it?",neutral,dia148_utt7.mp4,"{""video"": [0.3279, 0.0, 0.0, 0.0, 0.0, 0.6721, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0569, 0.0022, 0.6551, 0.0115, 0.0044, 0.2696, 0.0002]}"
"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",neutral,dia148_utt12.mp4,"{""video"": [0.1549, 0.0, 0.0135, 0.4949, 0.1751, 0.1414, 0.0202], ""audio"": [0.0, 0.3333, 0.3333, 0.0, 0.1667, 0.1667, 0.0], ""text"": [0.0962, 0.0037, 0.0026, 0.1226, 0.7157, 0.0577, 0.0015]}"
"Why, are you moving out?",surprise,dia148_utt13.mp4,"{""video"": [0.0081, 0.0, 0.0, 0.6356, 0.085, 0.2713, 0.0], ""audio"": [0.2, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0003, 0.1632, 0.0236, 0.526, 0.2737, 0.0124]}"
"Yeah, yeah, it's just that with my last roommate Kip...",neutral,dia148_utt16.mp4,"{""video"": [0.0132, 0.0, 0.0, 0.0, 0.0789, 0.9079, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.949, 0.0005, 0.0006, 0.0143, 0.0174, 0.018, 0.0002]}"
"Aw, I know all about Kip!",angry,dia148_utt17.mp4,"{""video"": [0.0288, 0.0, 0.0072, 0.4173, 0.1223, 0.4173, 0.0072], ""audio"": [0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0001, 0.0001, 0.9931, 0.0062, 0.0003, 0.0001]}"
"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",angry,dia148_utt18.mp4,"{""video"": [0.0169, 0.0, 0.0169, 0.0, 0.9153, 0.0339, 0.0169], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0012, 0.0004, 0.003, 0.0036, 0.0239, 0.0056, 0.9623]}"
"Well, let me ask you something, was Kip a better roommate than me?",sad,dia148_utt19.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.9785, 0.0215, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0026, 0.0002, 0.0001, 0.0008, 0.9946, 0.0015, 0.0002]}"
"Ooh, oh no! I have to go! I have a massage appointment.",sad,dia149_utt0.mp4,"{""video"": [0.1519, 0.0, 0.1772, 0.1519, 0.0759, 0.443, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0001, 0.0013, 0.15, 0.0117, 0.0062, 0.8304]}"
"No, I got in trouble for that before. Ill see you later.",neutral,dia149_utt2.mp4,"{""video"": [0.1515, 0.0, 0.0, 0.497, 0.0727, 0.2788, 0.0], ""audio"": [0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0108, 0.0013, 0.0086, 0.0035, 0.8982, 0.0774, 0.0002]}"
Oh my God! Oh my God! Im so sorry!,fear,dia150_utt0.mp4,"{""video"": [0.0309, 0.0, 0.0309, 0.3608, 0.4639, 0.0928, 0.0206], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0001, 0.048, 0.9497, 0.0016, 0.0001]}"
You think you can knock up my daughter and then not marry her?! Im gonna kill you!!,angry,dia150_utt2.mp4,"{""video"": [0.1042, 0.0, 0.1528, 0.0, 0.4375, 0.3056, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.9961, 0.001, 0.0001, 0.0004, 0.0016, 0.0006, 0.0001]}"
Yknow this is actually not a great time for me.,sad,dia150_utt3.mp4,"{""video"": [0.1311, 0.0, 0.0492, 0.0164, 0.2295, 0.541, 0.0328], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.682, 0.0012, 0.0014, 0.0306, 0.0077, 0.2757, 0.0015]}"
"Okay! So, well just stay married.",happy,dia151_utt0.mp4,"{""video"": [0.321, 0.0, 0.1235, 0.0617, 0.0123, 0.4815, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0051, 0.0004, 0.0015, 0.0369, 0.9275, 0.0061, 0.0224]}"
And I will make everyone call me Mrs. Geller!,happy,dia151_utt2.mp4,"{""video"": [0.1358, 0.0, 0.0, 0.4691, 0.0, 0.3951, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0002, 0.0001, 0.0004, 0.9943, 0.0038, 0.0004]}"
"Wow! This is so amazing. I uh, I really thought Id have to talk you into this more.",happy,dia151_utt3.mp4,"{""video"": [0.3026, 0.0, 0.1053, 0.0132, 0.0, 0.5658, 0.0132], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0033, 0.0002, 0.0001, 0.001, 0.9949, 0.0005, 0.0]}"
What-wh-what so well just stay married forever?!,surprise,dia151_utt6.mp4,"{""video"": [0.2105, 0.0, 0.0301, 0.0902, 0.4962, 0.1729, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.6762, 0.0148, 0.0184, 0.0092, 0.2421, 0.0122, 0.0272]}"
I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!,happy,dia151_utt9.mp4,"{""video"": [0.0934, 0.0, 0.0195, 0.2023, 0.5097, 0.1401, 0.035], ""audio"": [0.2, 0.6, 0.0, 0.2, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0, 0.0001, 0.0221, 0.9769, 0.0004, 0.0]}"
You are asking me to be your wife!,angry,dia151_utt16.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.4091, 0.5909, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0002, 0.0, 0.9973, 0.0014, 0.0001, 0.0004]}"
And as my wife I think you should grant me this favor.,neutral,dia151_utt17.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0179, 0.7589, 0.2232, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.001, 0.0001, 0.0001, 0.9359, 0.0596, 0.0033, 0.0001]}"
"I know, I know, I'm such an idiot.",happy,dia152_utt1.mp4,"{""video"": [0.3103, 0.0, 0.0, 0.1724, 0.0345, 0.4598, 0.023], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.8857, 0.0056, 0.001, 0.0174, 0.0427, 0.0475, 0.0001]}"
"My brother's going through that right now, he's such a mess. How did you get through it?",neutral,dia152_utt4.mp4,"{""video"": [0.0784, 0.0, 0.0, 0.0882, 0.1373, 0.6961, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.6868, 0.0018, 0.0046, 0.0018, 0.2963, 0.0069, 0.0018]}"
You actually broke her watch?,surprise,dia152_utt8.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.6082, 0.3918, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0, 0.9927, 0.0044, 0.0012, 0.0011, 0.0001]}"
"Barry, I'm sorry...",sad,dia152_utt9.mp4,"{""video"": [0.4412, 0.0, 0.0, 0.1765, 0.0294, 0.3529, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0001, 0.0006, 0.3544, 0.6339, 0.0012, 0.009]}"
I am so sorry...,sad,dia152_utt10.mp4,"{""video"": [0.0658, 0.0, 0.0, 0.3947, 0.3684, 0.1711, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0002, 0.0001, 0.0002, 0.9968, 0.0011, 0.0004, 0.0012]}"
"I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju-  Hi, machine cut me off again... anyway...",sad,dia152_utt11.mp4,"{""video"": [0.3669, 0.0, 0.0, 0.3964, 0.0237, 0.213, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.6667, 0.3333, 0.0], ""text"": [0.0008, 0.0001, 0.0, 0.9947, 0.0038, 0.0003, 0.0003]}"
"Really, I, no, I think girls night out is a great idea.",happy,dia153_utt1.mp4,"{""video"": [0.0204, 0.0, 0.0306, 0.4388, 0.0816, 0.4286, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0001, 0.9943, 0.0034, 0.0004, 0.0012]}"
"Oh, well dont take it to the same place you took the stereo, cause theyve had that thing for over a week.",disgust,dia153_utt8.mp4,"{""video"": [0.068, 0.0, 0.0227, 0.255, 0.2521, 0.3456, 0.0567], ""audio"": [0.8571, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0044, 0.0001, 0.0001, 0.0038, 0.9834, 0.0081, 0.0001]}"
You dont play the oboe!,angry,dia153_utt11.mp4,"{""video"": [0.4242, 0.0, 0.0, 0.0152, 0.0455, 0.5152, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0131, 0.0005, 0.8493, 0.0064, 0.1212, 0.0069, 0.0026]}"
I could play the oboe!,angry,dia153_utt12.mp4,"{""video"": [0.0139, 0.0, 0.0, 0.4722, 0.2222, 0.2917, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0036, 0.0001, 0.0004, 0.0173, 0.0149, 0.9634, 0.0002]}"
Ohhh! That is soo sweet!,happy,dia154_utt0.mp4,"{""video"": [0.0, 0.0, 0.0, 0.875, 0.0, 0.125, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0012, 0.0001, 0.0002, 0.0048, 0.9915, 0.0007, 0.0015]}"
"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me.",happy,dia154_utt1.mp4,"{""video"": [0.0285, 0.0, 0.0, 0.0407, 0.3862, 0.5447, 0.0], ""audio"": [0.5, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0], ""text"": [0.0088, 0.0018, 0.0272, 0.0334, 0.9011, 0.0276, 0.0002]}"
"All right that's, that's it!! Get off her!",angry,dia154_utt2.mp4,"{""video"": [0.1977, 0.0, 0.0465, 0.2965, 0.0233, 0.4186, 0.0174], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0001, 0.0, 0.0, 0.999, 0.0007, 0.0001, 0.0]}"
What is going on?,surprise,dia154_utt3.mp4,"{""video"": [0.1005, 0.0, 0.0274, 0.4384, 0.1187, 0.2557, 0.0594], ""audio"": [0.75, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0001, 0.004, 0.1545, 0.8179, 0.0076, 0.0151]}"
What's going on?!  That's what's going on!!,angry,dia154_utt4.mp4,"{""video"": [0.05, 0.0, 0.0167, 0.1833, 0.0667, 0.6833, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0001, 0.0002, 0.998, 0.0006, 0.0004, 0.0005]}"
I have been down in your store for twenty minutes trying to get a tie!,angry,dia154_utt6.mp4,"{""video"": [0.1101, 0.0, 0.0275, 0.0183, 0.5688, 0.1835, 0.0917], ""audio"": [0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0], ""text"": [0.0234, 0.0035, 0.089, 0.595, 0.2274, 0.0596, 0.0022]}"
What do I have to do to get some service?!,angry,dia154_utt7.mp4,"{""video"": [0.2222, 0.0, 0.0238, 0.0159, 0.3651, 0.373, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0064, 0.0001, 0.0001, 0.0547, 0.9378, 0.0008, 0.0]}"
Hi Rach.,neutral,dia154_utt8.mp4,"{""video"": [0.0606, 0.0, 0.0, 0.1667, 0.7121, 0.0606, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0029, 0.0001, 0.0003, 0.0037, 0.9915, 0.0009, 0.0005]}"
Hey its Mona! From the wedding.,happy,dia155_utt2.mp4,"{""video"": [0.0263, 0.0, 0.0, 0.0, 0.9211, 0.0526, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.8877, 0.0246, 0.0039, 0.0378, 0.0207, 0.0251, 0.0002]}"
Oh hi!,happy,dia155_utt3.mp4,"{""video"": [0.0625, 0.0, 0.0417, 0.1875, 0.5486, 0.1597, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.005, 0.0001, 0.0013, 0.0084, 0.9238, 0.0612, 0.0001]}"
Hi!,happy,dia155_utt4.mp4,"{""video"": [0.349, 0.0201, 0.0134, 0.3557, 0.1208, 0.1275, 0.0134], ""audio"": [0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0], ""text"": [0.0004, 0.0001, 0.0571, 0.8824, 0.0558, 0.003, 0.0012]}"
"Im good except umm, you still owe me a dance.",neutral,dia155_utt6.mp4,"{""video"": [0.0347, 0.0, 0.0, 0.5278, 0.2986, 0.1389, 0.0], ""audio"": [0.0, 0.3333, 0.3333, 0.0, 0.3333, 0.0, 0.0], ""text"": [0.0084, 0.0002, 0.0002, 0.5429, 0.4396, 0.0084, 0.0003]}"
"Oh thats right. Well uh, would you be interested in seeing a Ukrainian film?",happy,dia155_utt7.mp4,"{""video"": [0.0396, 0.0, 0.0, 0.4158, 0.3564, 0.1881, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0019, 0.0003, 0.0004, 0.1612, 0.8326, 0.0028, 0.0008]}"
Great! Well umm,happy,dia155_utt9.mp4,"{""video"": [0.0, 0.0, 0.0, 0.1239, 0.6372, 0.2389, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0023, 0.0005, 0.0003, 0.004, 0.9914, 0.0015, 0.0001]}"
I think I might need one more cup of coffee.,neutral,dia155_utt10.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0161, 0.6613, 0.3226, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0179, 0.0005, 0.0004, 0.9775, 0.002, 0.0012, 0.0004]}"
"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sad,dia156_utt0.mp4,"{""video"": [0.3032, 0.0, 0.0, 0.5213, 0.1223, 0.0532, 0.0], ""audio"": [0.0, 0.6667, 0.0, 0.0, 0.3333, 0.0, 0.0], ""text"": [0.0033, 0.0008, 0.0403, 0.8921, 0.0235, 0.002, 0.038]}"
Go!,angry,dia156_utt1.mp4,"{""video"": [0.1727, 0.0, 0.0, 0.6909, 0.1, 0.0364, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0, 0.0001, 0.0098, 0.9882, 0.0014, 0.0001]}"
"What? Hey wait a minute! Phoebe, how do you even know who the father is?",surprise,dia156_utt2.mp4,"{""video"": [0.0423, 0.0, 0.0, 0.7465, 0.1127, 0.0986, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0009, 0.0, 0.0001, 0.5919, 0.4058, 0.001, 0.0001]}"
"I may play the fool at times, but Im a little more than a pretty blond girl with an ass that wont quit.",angry,dia156_utt3.mp4,"{""video"": [0.0279, 0.0, 0.0056, 0.2346, 0.2626, 0.4693, 0.0], ""audio"": [0.3333, 0.6667, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.4188, 0.0066, 0.0004, 0.5128, 0.0591, 0.0023, 0.0001]}"
