npc_id,intent_id,example_number,split,utterance,review_status,seed_terms
ash,secret_info,5,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,6,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,7,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,8,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,9,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,10,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,11,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,12,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,13,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,14,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,15,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,16,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,17,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,18,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,19,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,20,train,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,21,validation,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,22,validation,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,23,validation,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,24,validation,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,25,validation,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,26,test,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,27,test,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,28,test,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,29,test,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,secret_info,30,test,,pending,secret | hidden | private | classified | confidential | know something | tell me a secret | tell me secrets
ash,mercenary_role,1,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,2,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,3,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,4,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,5,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,6,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,7,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,8,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,9,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,10,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,11,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,12,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,13,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,14,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,15,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,16,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,17,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,18,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,19,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,20,train,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,21,validation,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,22,validation,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,23,validation,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,24,validation,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,25,validation,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,26,test,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,27,test,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,28,test,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,29,test,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,mercenary_role,30,test,,pending,mercenary | sellsword | contract | bounty | muscle | sword for hire | guard duty
ash,scholar_role,1,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,2,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,3,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,4,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,5,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,6,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,7,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,8,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,9,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,10,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,11,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,12,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,13,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,14,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,15,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,16,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,17,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
ash,scholar_role,18,train,,pending,scholar | research | archive | manuscript | tome | ancient text | reading
