gem_id,meaning_representation,target,references
viggo-challenge_train_20_percent-100,"give_opinion(name[Mirror's Edge Catalyst], developer[EA Digital Illusions CE], rating[average], genres[action-adventure, fighting])",EA Digital Illusions CE gets a solid C for this entry into the action-adventure fighting game genre. Mirror's Edge Catalyst is nothing special.,"[""EA Digital Illusions CE gets a solid C for this entry into the action-adventure fighting game genre. Mirror's Edge Catalyst is nothing special.""]"
viggo-challenge_train_20_percent-101,"give_opinion(name[Need for Speed: Shift], rating[average], genres[driving/racing, simulation], player_perspective[first person])","I think Need for Speed: Shift was an okay game, but it's not gonna be one of my favorites. It's just that first person driving/racing simulators are, for me, a type of game I always find to be merely okay.","[""I think Need for Speed: Shift was an okay game, but it's not gonna be one of my favorites. It's just that first person driving/racing simulators are, for me, a type of game I always find to be merely okay.""]"
viggo-challenge_train_20_percent-102,"give_opinion(name[Metroid Prime Pinball], release_year[2005], rating[average], genres[pinball, puzzle])","Metroid Prime Pinball is just okay. I usually like games released in 2005, since that was a strong year, but I'm not really a big fan of puzzle pinball games.","[""Metroid Prime Pinball is just okay. I usually like games released in 2005, since that was a strong year, but I'm not really a big fan of puzzle pinball games.""]"
viggo-challenge_train_20_percent-103,"give_opinion(name[Age of Empires II: The Age of Kings], rating[good], platforms[PC], has_mac_release[yes])","I really liked Age of Empires II: The Age of Kings, it's a solid PC game, and it actually was ported to Mac too, which is a pretty nice addition in terms of expanding access to the game.","[""I really liked Age of Empires II: The Age of Kings, it's a solid PC game, and it actually was ported to Mac too, which is a pretty nice addition in terms of expanding access to the game.""]"
viggo-challenge_train_20_percent-104,"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], platforms[PC], available_on_steam[yes])",I had fun playing The Elder Scrolls V: Skyrim. I generally like playing games from Steam on my PC.,['I had fun playing The Elder Scrolls V: Skyrim. I generally like playing games from Steam on my PC.']
viggo-challenge_train_20_percent-105,"give_opinion(name[Tomb Raider: The Last Revelation], esrb[T (for Teen)], rating[good], platforms[PlayStation])","I like PlayStation games that go for a T rating to balance being family friendly and having mature themes, so I enjoyed Tomb Raider: The Last Revelation.","['I like PlayStation games that go for a T rating to balance being family friendly and having mature themes, so I enjoyed Tomb Raider: The Last Revelation.']"
viggo-challenge_train_20_percent-106,"give_opinion(name[BioShock], rating[good], player_perspective[first person], platforms[PC])","I normally don't play games on the PC, but the first person perspective of BioShock was so well done that I actually thought the game was pretty good.","[""I normally don't play games on the PC, but the first person perspective of BioShock was so well done that I actually thought the game was pretty good.""]"
viggo-challenge_train_20_percent-107,"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], available_on_steam[yes])",Worms: Reloaded is an average quality side view game you can at least find on Steam.,['Worms: Reloaded is an average quality side view game you can at least find on Steam.']
viggo-challenge_train_20_percent-108,"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], genres[action, tactical], has_multiplayer[yes])",I'm pretty into Tom Clancy's Splinter Cell: Chaos Theory. I've always been a fan of multiplayer tactical action games.,"[""I'm pretty into Tom Clancy's Splinter Cell: Chaos Theory. I've always been a fan of multiplayer tactical action games.""]"
viggo-challenge_train_20_percent-109,"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], player_perspective[bird view])",StarCraft is an entertaining game released by Blizzard Entertainment. The bird's eye view in the game helps you keep an eye on everything in the game.,"[""StarCraft is an entertaining game released by Blizzard Entertainment. The bird's eye view in the game helps you keep an eye on everything in the game.""]"
viggo-challenge_train_20_percent-110,"give_opinion(name[Undertale], rating[excellent], player_perspective[bird view])",I loved Undertale. It really took advantage of the bird's eye view and did a lot of novel things in its genre.,"[""I loved Undertale. It really took advantage of the bird's eye view and did a lot of novel things in its genre.""]"
viggo-challenge_train_20_percent-111,"give_opinion(name[Commandos: Behind Enemy Lines], rating[good], genres[strategy, tactical], player_perspective[bird view])","Commandos: Behind Enemy Lines is a pretty good game. The tactical strategy gameplay is fun, and the bird view perspective makes it easy to play.","['Commandos: Behind Enemy Lines is a pretty good game. The tactical strategy gameplay is fun, and the bird view perspective makes it easy to play.']"
viggo-challenge_train_20_percent-112,"give_opinion(name[Sid Meier's Civilization V], developer[Firaxis Games], rating[good], has_multiplayer[yes])","Sid Meier's Civilization V is a pretty enjoyable game in my opinion. Firaxis Games is a quality developer, and the multiplayer was a nice addition to the game as well.","[""Sid Meier's Civilization V is a pretty enjoyable game in my opinion. Firaxis Games is a quality developer, and the multiplayer was a nice addition to the game as well.""]"
viggo-challenge_train_20_percent-113,"give_opinion(name[Diablo II], developer[Blizzard North], rating[good], has_mac_release[yes])","Oh man, I miss the old Blizzard North, Diablo II is a game that in many respects hasn't been rivaled. And thankfully, it's out on Mac too!","[""Oh man, I miss the old Blizzard North, Diablo II is a game that in many respects hasn't been rivaled. And thankfully, it's out on Mac too!""]"
viggo-challenge_train_20_percent-114,"give_opinion(name[Call of Duty: Advanced Warfare], rating[average], player_perspective[first person], platforms[PlayStation])","Call of Duty: Advanced Warfare was just plain average. I like games that are on the PlayStation normally, but the first person perspective made the experience kind of mediocre.","['Call of Duty: Advanced Warfare was just plain average. I like games that are on the PlayStation normally, but the first person perspective made the experience kind of mediocre.']"
viggo-challenge_train_20_percent-115,"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], has_multiplayer[yes])","Tom Clancy's The Division is an all-around average multiplayer game from 2016, I would say.","[""Tom Clancy's The Division is an all-around average multiplayer game from 2016, I would say.""]"
viggo-challenge_train_20_percent-116,"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], platforms[PlayStation])","The Last of Us was a truly excellent game. I loved how the third person perspective enhanced the experience, and it being for the PlayStation was an added bonus.","['The Last of Us was a truly excellent game. I loved how the third person perspective enhanced the experience, and it being for the PlayStation was an added bonus.']"
viggo-challenge_train_20_percent-117,"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], platforms[PC])","I had fun playing The Wolf Among Us. Altogether, I like playing Telltale Games on PC.","['I had fun playing The Wolf Among Us. Altogether, I like playing Telltale Games on PC.']"
viggo-challenge_train_20_percent-118,"give_opinion(name[Diablo II], developer[Blizzard North], rating[good], has_mac_release[yes])","Diablo II is a good game, I'd say. Blizzard North makes quality content, and the fact that it actually has a Mac release is nice.","[""Diablo II is a good game, I'd say. Blizzard North makes quality content, and the fact that it actually has a Mac release is nice.""]"
viggo-challenge_train_20_percent-119,"give_opinion(name[Need for Speed: Shift], rating[average], player_perspective[first person], has_multiplayer[yes])","Need for Speed: Shift is a solid multiplayer first person game, all in all, I'd call it average.","[""Need for Speed: Shift is a solid multiplayer first person game, all in all, I'd call it average.""]"
viggo-challenge_train_20_percent-120,"give_opinion(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], has_multiplayer[yes])",I think that Need for Speed: Most Wanted is fun to play. Driving/racing games that include multiplayer tend to be enjoyable to me.,['I think that Need for Speed: Most Wanted is fun to play. Driving/racing games that include multiplayer tend to be enjoyable to me.']
viggo-challenge_train_20_percent-121,"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], has_linux_release[yes])","I always love playing games on Linux, and Fireproof Games is one of the best developers out there, so The Room was like a match made in heaven for me. An absolutely amazing game.","['I always love playing games on Linux, and Fireproof Games is one of the best developers out there, so The Room was like a match made in heaven for me. An absolutely amazing game.']"
viggo-challenge_train_20_percent-122,"give_opinion(name[Madden NFL 15], developer[EA Tiburon], rating[average])",I feel like EA Tiburon didn't do quite a great job developing Madden NFL 15.,"[""I feel like EA Tiburon didn't do quite a great job developing Madden NFL 15.""]"
viggo-challenge_train_20_percent-123,"give_opinion(name[Trivial Pursuit], rating[poor], has_multiplayer[yes], platforms[Nintendo])",I'm not at all a fan of Nintendo multiplayer games like Trivial Pursuit.,"[""I'm not at all a fan of Nintendo multiplayer games like Trivial Pursuit.""]"
viggo-challenge_train_20_percent-124,"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], has_mac_release[no])","RollerCoaster Tycoon is a pretty good single-player strategy simulation game. My only tiny gripe with it is that it doesn't run on Mac, so I have to sit at my desktop computer to play it.","[""RollerCoaster Tycoon is a pretty good single-player strategy simulation game. My only tiny gripe with it is that it doesn't run on Mac, so I have to sit at my desktop computer to play it.""]"
