signature;file_name;formID;editorID;text_content;content_source;name;topic;quest;topLevelPath;additional_content;speaker
NOTE;FalloutNV.esm;00162B5B;VStripEpicureNote;"These past few years, the very idea of ""fine dining"" has seemed beyond our grasp; indeed, where does one even begin to look for something artfully prepared and beautifully presented by a world-class chef? Well, fellow epicures, I have found the on place left on this Godforsaken earth with Real Food.

I present to you the Ultra-Luxe.

Ignore the rabble on the street, the petty farmers and everyman-types rubbing their pitiful few caps together in an attempt to elevate themselves to some semblance of class. Ignore the filthy, disease-ridden prostitutes of the Gomorrah, whoring themselves to anyone with coin. Walk briskly to the fabulous Ultra-Luxe, the only building in New Vegas worth your attention (you'll know it when you see it). Enter the doors of their restaurant, the Gourmand, and speak with the lovely Marjorie - she'll arrange for your care.

Dally not, for reservations must be made as early as possible. A sumptuous feast awaits you, dear friends.";TNAM - Text / Topic;Fine Dining;Text;; \ [00] FalloutNV.esm \ [44] Note \ [54] VStripEpicureNote [NOTE:00162B5B];;
NOTE;FalloutNV.esm;00162B5A;VNoteElaine;"Angela, my sweet.

How slowly time crawls without the touch of your lips. I know you're still angry I enlisted, but I did it for you and for country - I won't have Legion scum anywhere near you or on NCR soil. Those red-skirted pansies don't stand a chance against me, don't you worry your pretty little head. 

Soon as my tour's up, I'll be home and you'll be in my arms again. I'll have a ring in my pocket and a question to pop. You know what I mean.

Yours always,

Elaine";TNAM - Text / Topic;Elaine's Letter;Text;; \ [00] FalloutNV.esm \ [44] Note \ [55] VNoteElaine [NOTE:00162B5A];;
NOTE;FalloutNV.esm;00162AC6;VStripTrooperNote04;"To: Private Erwin

If I hear of you pulling another prank on one of my troopers that causes them to return to duty without their clothing fully intact, I will personally make sure you get transferred to Camp Forlorn Hope and don't come back.

I'll be watching you.

Lt. Ashville";TNAM - Text / Topic;Strip Letter 11;Text;; \ [00] FalloutNV.esm \ [44] Note \ [56] VStripTrooperNote04 [NOTE:00162AC6];;
NOTE;FalloutNV.esm;00162AC5;VStripTrooperNote03;"To: Private Jackson

This is the last time I take your advice. I went to the bar at Gomorrah, like you said. I got piss drunk, kicked out after getting too friendly with the dancers, fell into the gutter and puked all over myself before being picked up by some MP's.

Next thing I know I'm waking up in the drunk tank two days later. Thanks for wasting my pass, jerk.

Private Daniels";TNAM - Text / Topic;Strip Letter 10;Text;; \ [00] FalloutNV.esm \ [44] Note \ [57] VStripTrooperNote03 [NOTE:00162AC5];;
NOTE;FalloutNV.esm;00162AC4;VStripTrooperNote02;"To: Private Humphreys

This has been the best 3-day pass yet. I learned my lesson early and ditched the casinos for the girls at Gomorrah. Now that is money well spent. You can't get that kind of service at Camp Golf.

Going to sleep now while it's daylight and head back out to Gomorrah tonight for one last hurrah.

Private Watkins";TNAM - Text / Topic;Strip Letter 9;Text;; \ [00] FalloutNV.esm \ [44] Note \ [58] VStripTrooperNote02 [NOTE:00162AC4];;
NOTE;FalloutNV.esm;00162AC3;VStripTrooperNote01;"Dear Bravo Company,

Being transferred to the NCR Embassy on the Strip has been the greatest thing that has happened to me since joining the NCR. It's a pretty easy gig watching the troopers during the day and making sure they don't get in trouble and then we get to spend our free time hanging out at the bars and clubs, getting drunk and partying. 

Wish you were here.

Private Seamer";TNAM - Text / Topic;Strip Letter 8;Text;; \ [00] FalloutNV.esm \ [44] Note \ [59] VStripTrooperNote01 [NOTE:00162AC3];;
NOTE;FalloutNV.esm;00162AC2;VStripGamblerNote06;"Dear Tracy,

Things have been going well for me here in Vegas. I've had pretty decent luck at the tables lately and have been able to almost break even. I'm going to hit the roulette tables again tomorrow - I'm going to win big this time, real big. I can feel it.

Wish me luck!

Mark";TNAM - Text / Topic;Strip Letter 6;Text;; \ [00] FalloutNV.esm \ [44] Note \ [60] VStripGamblerNote06 [NOTE:00162AC2];;
NOTE;FalloutNV.esm;00162AC1;VStripGamblerNote05;"Bruce,

I think it's time we see other people. We're just not a good fit anymore. Besides, I met this amazing and rich guy at The Ultra-Luxe last night. He's a real winner, not a dirty farmhand like yourself.

I never want to see you again.

Lacy";TNAM - Text / Topic;Strip Letter 5;Text;; \ [00] FalloutNV.esm \ [44] Note \ [61] VStripGamblerNote05 [NOTE:00162AC1];;
NOTE;FalloutNV.esm;00162AC0;VStripGamblerNote04;"Nicole,

All my years of hard work have finally paid off. I hit the jackpot last night over at The Tops! I'll have to use a lot of the money to pay off some of the debts I've accrued over the years, but there is plenty left over to live well for the rest of our lives. I told you it'd happen!

See you soon!

Ralph";TNAM - Text / Topic;Strip Letter 4;Text;; \ [00] FalloutNV.esm \ [44] Note \ [62] VStripGamblerNote04 [NOTE:00162AC0];;
NOTE;FalloutNV.esm;00162ABF;VStripGamblerNote03;"Hey Mom!

I have some good news and some bad news. The good news is that I didn't lose all my money on the 'silly gambling games' as you call them. The bad news is that I lost all my money on one of the girls at Gomorrah. You would have liked her though, she was a real classy lady. Well, since there's nothing left for me here and I'm all out of caps, I'll be heading home soon.

Love you!

Dennis";TNAM - Text / Topic;Strip Letter 3;Text;; \ [00] FalloutNV.esm \ [44] Note \ [63] VStripGamblerNote03 [NOTE:00162ABF];;
NOTE;FalloutNV.esm;00162ABE;VStripGamblerNote02;"Billy, don't be mad, but I lost all our savings at The Tops last night. It's not my fault, I was on a hot streak and was up 2000 caps, but then I had a run of bad luck and lost it all. I'm going to go see if I can scrounge up a few caps and try to get it all back. Please don't hate me.

Sue";TNAM - Text / Topic;Strip Letter 2;Text;; \ [00] FalloutNV.esm \ [44] Note \ [64] VStripGamblerNote02 [NOTE:00162ABE];;
NOTE;FalloutNV.esm;00162ABD;VStripGamblerNote01;"Dear Edna,

Lost all our money at the casinos. Send more ASAP. Will get it all back. Trust me.

Lenny";TNAM - Text / Topic;Strip Letter 1;Text;; \ [00] FalloutNV.esm \ [44] Note \ [65] VStripGamblerNote01 [NOTE:00162ABD];;
NOTE;FalloutNV.esm;00162ABC;VCFHTrooperNote09;"Dearest Andrew,

Writing this seems pretty morbid, but tomorrow we march into the no man's land between our camp and Nelson, which is crawling with Legion. The Major insisted I write this damn ""if you get this, I'm dead"" letter so here it is. What a crock. I have the luck of the devil and your love on my side, so I'll be home soon. Keep the porch light on for me. 

We'll party in New Vegas when I get back. 

I love you.

Devin";TNAM - Text / Topic;Forlorn Hope Letter 9;Text;; \ [00] FalloutNV.esm \ [44] Note \ [66] VCFHTrooperNote09 [NOTE:00162ABC];;
NOTE;FalloutNV.esm;001629CB;VCFHTrooperNote08;"To my brothers,

If you're reading this, then I was probably killed by some slimy Legion scum who got lucky. Hopefully the bastard is dead and six feet under, but if not, you better avenge me or I will haunt you until the day you die.

Quincy

p.s. Kill all the Legion dogs that I wasn't able to.";TNAM - Text / Topic;Forlorn Hope Letter 8;Text;; \ [00] FalloutNV.esm \ [44] Note \ [67] VCFHTrooperNote08 [NOTE:001629CB];;
NOTE;FalloutNV.esm;001629CA;VCFHTrooperNote07;"Dear Sister,

They're sending me into the no-man's land tomorrow, and by the time you read this, I'll be dead. That means that once again you were right and I was wrong. Ever since we were kids, I was always a thorn in your side, always doing everything you told me not to. Now, as I'm about to go off to my death, I realize you were only looking out for me all these years. I'm so sorry.

I can only hope that you can find it in your heart to forgive me.

Kevin";TNAM - Text / Topic;Forlorn Hope Letter 7;Text;; \ [00] FalloutNV.esm \ [44] Note \ [68] VCFHTrooperNote07 [NOTE:001629CA];;
NOTE;FalloutNV.esm;001629C9;VCFHTrooperNote06;"To my darling Gracie,

Know that I died fighting for what I believed in. I know you never understood why I had to do this, but I'm thankful that you supported me anyway. I appreciated every letter you sent. They gave me hope when we had none out here. You were always the one thing keeping me going, and I thank you for that. I wish that this could have turned out differently, but know that I loved you with all my heart.

Geoff";TNAM - Text / Topic;Forlorn Hope Letter 6;Text;; \ [00] FalloutNV.esm \ [44] Note \ [69] VCFHTrooperNote06 [NOTE:001629C9];;
NOTE;FalloutNV.esm;001629C8;VCFHTrooperNote05;"Dear Ma and Pa,

If you're getting this letter, then I'm sure you've already heard the news. I'm sorry, but know now that I'm in a better place. Tell Mikey I did good, okay? 

You were the best family ever and I hope I've made you all proud.

Will";TNAM - Text / Topic;Forlorn Hope Letter 5;Text;; \ [00] FalloutNV.esm \ [44] Note \ [70] VCFHTrooperNote05 [NOTE:001629C8];;
NOTE;FalloutNV.esm;001629C7;VCFHTrooperNote04;"Audrey,

Things have gotten pretty grim since my last letter. The conditions here at Forlorn Hope just keep getting worse and worse - food is scarce, medicine and supplies are limited, and we're all scared out of our minds. We lose a handful of good men every day. It's hard seeing all your friends die.

The Major does his best to inspire hope and confidence, but it's just not working any more. Too many people have died here. Dr. Richards is a good man, if a little odd, but there's just too many wounded for him to handle.

Through all this strife, I take solace in the fact that I'm fighting to keep our family safe. And when the NCR wins this fight, it'll make the world a better place for all of us.

Take care of the kids and I'll write you again soon.

Ted";TNAM - Text / Topic;Forlorn Hope Letter 4;Text;; \ [00] FalloutNV.esm \ [44] Note \ [71] VCFHTrooperNote04 [NOTE:001629C7];;
NOTE;FalloutNV.esm;001629C6;VCFHTrooperNote03;"Dear Mom and Dad,

If you're reading this, you know I won't be coming home.

I'm sorry how this all ended. I'm sorry for all the times that I didn't listen to you. I'm sorry for storming out the way I did.

But I want you to know that you are the best parents anyone could ever have. You gave me everything I could have ever wanted, and I only now see that.

Thank you for everything.

Your son,

James";TNAM - Text / Topic;Forlorn Hope Letter 3;Text;; \ [00] FalloutNV.esm \ [44] Note \ [72] VCFHTrooperNote03 [NOTE:001629C6];;
NOTE;FalloutNV.esm;001629C5;VCFHTrooperNote02;"Dear Janey,

If you're reading this, that means I didn't make it. I want you to know that you were the most important thing in my world. You were my sun, my moon, my stars. Even out here on the battlefield I thought of you every minute of every day. At night, I put your picture on the bunk above me and looked into your beautiful eyes until I fell asleep. 

Even though I'm gone, know that I'll always be with you. Just close your eyes and think of me and I'll be there, right by your side.

Daniel";TNAM - Text / Topic;Forlorn Hope Letter 2;Text;; \ [00] FalloutNV.esm \ [44] Note \ [73] VCFHTrooperNote02 [NOTE:001629C5];;
NOTE;FalloutNV.esm;001629C4;VCFHTrooperNote01;"To my dearest Ellen,

We're in a tough spot here and none of the men expect to make it out alive. Things look pretty grim. I'm writing this so that if anything happens to me, you know how much you meant to me.

I was foolish to join the NCR and leave you behind and I've regretted it every second of every day that I've been here. My only wish now is to see you again and hold you in my arms. The only thing that keeps me going are my thoughts of you.

Just know that I made mistakes, but you were the best thing that ever happened to me. I'm sorry, and I love you.

Harry";TNAM - Text / Topic;Forlorn Hope Letter 1;Text;; \ [00] FalloutNV.esm \ [44] Note \ [74] VCFHTrooperNote01 [NOTE:001629C4];;
